,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6706,0,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.016417910447761173,0.0001269328409877679,0
6707,0,1,1,0,1.0,1,1,2,2,2,2,2,2,2,2,1,3,0.07412935323383087,0.22139395338102938,0
6708,0,1,0,0,0.18309859154929578,1,1,1,0,0,0,0,0,0,0,1,0,0.5577114427860698,0.12433071774751908,1
6709,1,0,1,0,0.6901408450704226,1,1,1,0,0,0,1,1,1,1,0,0,0.8074626865671645,0.5816928225248097,0
6710,0,0,1,1,0.6619718309859155,1,0,0,1,0,1,1,1,0,1,0,2,0.5119402985074628,0.3467401338564505,0
6711,0,0,1,1,0.676056338028169,1,1,1,0,1,0,0,1,1,0,1,0,0.7970149253731345,0.5620124624971152,0
6712,1,0,1,1,0.3802816901408451,1,0,1,0,0,1,0,1,0,0,0,0,0.6686567164179106,0.26207015924301874,0
6713,1,1,0,0,0.943661971830986,1,1,1,0,1,1,0,0,1,0,1,0,0.7726368159203982,0.7482575582737134,0
6714,1,0,0,0,0.16901408450704225,1,1,1,0,0,0,1,1,1,0,0,0,0.82089552238806,0.14937110546965154,0
6715,0,0,0,0,0.14084507042253522,1,1,1,0,0,1,0,1,0,0,1,0,0.7059701492537315,0.11210477729056084,0
6716,0,0,1,0,0.02816901408450704,1,1,1,0,0,0,0,0,0,0,1,3,0.5557213930348259,0.024140318486037395,1
6717,1,1,1,0,0.7887323943661972,1,1,1,0,0,1,0,1,1,0,0,0,0.819402985074627,0.6608989153011771,1
6718,1,0,0,0,0.02816901408450704,1,1,1,0,0,0,0,0,0,0,0,1,0.5646766169154229,0.021959381490883917,1
6719,1,0,1,0,1.0,1,1,2,2,2,2,2,2,2,2,0,3,0.0746268656716418,0.21294714978075244,0
6720,1,0,1,1,0.971830985915493,1,1,0,0,1,1,1,1,1,2,1,0,0.655223880597015,0.6878490653127165,0
6721,0,0,1,1,0.676056338028169,1,1,0,0,1,0,1,1,1,2,0,2,0.6074626865671643,0.44814793445649675,0
6722,0,1,1,0,0.9295774647887325,1,1,1,1,0,1,0,1,1,1,1,3,0.8835820895522389,0.8220286175859683,0
6723,1,0,0,0,0.6338028169014085,1,0,2,2,2,2,2,2,2,2,0,2,0.017910447761194024,0.10191553196399726,0
6724,0,1,0,0,0.8873239436619719,1,0,0,1,1,0,1,1,0,2,1,3,0.5169154228855722,0.5149088391414726,1
6725,0,0,1,0,0.5070422535211268,1,0,2,2,2,2,2,2,2,0,0,2,0.012437810945273634,0.09074544195707365,0
6726,0,1,0,0,0.014084507042253521,1,0,1,0,0,0,0,0,0,0,0,0,0.5223880597014926,0.015699284560350798,1
6727,0,1,1,0,0.16901408450704225,0,2,0,0,0,0,0,1,1,0,0,0,0.2691542288557214,0.05881029309946922,0
6728,0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,2,0,0,0.9641791044776121,0.9613316408954539,0
6729,1,0,1,1,0.943661971830986,1,0,0,0,0,1,1,1,1,2,1,2,0.5442786069651743,0.5694034156473576,0
6730,1,0,1,1,0.19718309859154928,1,0,2,2,2,2,2,2,2,1,0,1,0.013930348258706458,0.03621624740364644,0
6731,0,0,0,0,0.323943661971831,1,0,2,2,2,2,2,2,2,2,1,2,0.012935323383084566,0.05208862220170784,0
6732,0,0,0,0,0.323943661971831,1,1,1,0,0,0,1,0,1,0,1,0,0.709452736318408,0.258544888068313,0
6733,1,0,0,0,0.36619718309859156,1,0,0,1,0,0,0,0,0,0,0,1,0.3194029850746269,0.16069120701592432,0
6734,1,0,0,0,0.15492957746478872,1,0,0,0,0,0,1,0,0,0,0,2,0.318407960199005,0.06634548811447036,1
6735,0,0,1,1,0.9859154929577465,1,0,0,1,1,1,1,1,1,2,0,3,0.6865671641791046,0.7281213939533812,0
6736,1,0,1,1,0.9295774647887325,1,0,2,2,2,2,2,2,2,2,1,1,0.0253731343283582,0.16075467343641822,0
6737,0,0,1,0,0.8732394366197184,1,1,1,0,1,1,1,1,1,2,1,2,0.9054726368159206,0.787283637202862,0
6738,1,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.0208955223880597,0.00017885991230094615,0
6739,1,0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,1,0,1,0,0.3746268656716418,0.025351950150011546,0
6740,0,1,0,0,0.5492957746478874,1,0,1,1,1,0,0,0,0,0,1,3,0.6064676616915424,0.37099584583429496,1
6741,0,0,0,0,0.15492957746478872,1,0,1,0,0,1,0,1,1,0,1,0,0.7736318407960201,0.1203900300023079,1
6742,1,0,1,1,0.7183098591549296,1,0,0,1,1,1,0,1,1,2,0,0,0.6064676616915424,0.4612854834987308,0
6743,1,0,0,0,0.1267605633802817,1,1,2,2,2,2,2,2,2,0,1,0,0.05721393034825871,0.023972997922917155,0
6744,1,0,0,0,0.943661971830986,1,1,1,1,1,1,0,1,0,1,0,2,0.8268656716417911,0.8183648742210942,0
6745,0,0,0,0,0.7464788732394366,1,1,1,0,0,0,1,1,1,0,1,0,0.8144278606965175,0.6256750519270714,1
6746,0,0,1,1,0.04225352112676056,1,0,0,0,1,0,1,0,0,0,0,1,0.38059701492537323,0.024959612277867534,1
6747,0,0,1,0,0.7183098591549296,0,2,0,1,0,1,0,0,0,1,0,1,0.1711442786069652,0.22388068312947157,0
6748,0,1,0,0,0.0,1,0,1,0,0,1,0,0,1,0,1,0,0.6641791044776121,0.007639049157627511,1
6749,1,0,1,0,0.971830985915493,1,1,0,1,1,1,1,1,0,1,0,2,0.6084577114427863,0.6358296792060929,0
6750,1,0,0,0,0.5915492957746479,0,2,0,1,0,1,0,0,0,1,1,3,0.1686567164179105,0.16673205631202404,0
6751,1,0,0,0,0.7183098591549296,1,0,2,2,2,2,2,2,2,2,0,1,0.013930348258706458,0.11611470113085624,0
6752,0,0,0,0,0.15492957746478872,0,2,0,1,0,1,1,0,1,2,0,1,0.31442786069651746,0.061539349180706235,0
6753,0,0,1,1,0.7746478873239437,1,1,0,1,1,0,0,0,1,1,0,2,0.5024875621890548,0.438102930994692,0
6755,1,0,0,0,0.5774647887323944,1,1,1,0,0,1,0,0,0,0,0,0,0.6134328358208957,0.38017539810754686,0
6756,1,1,1,0,0.295774647887324,1,0,1,0,0,0,0,1,1,0,1,2,0.7114427860696518,0.22156704361874,0
6757,1,0,1,1,0.7042253521126761,0,2,0,1,1,1,0,1,1,1,0,0,0.4084577114427861,0.345701592430187,1
6758,1,0,0,0,0.36619718309859156,1,0,2,2,2,2,2,2,2,0,1,3,0.011442786069651713,0.050940456958227576,0
6759,1,1,1,0,0.7042253521126761,1,1,1,1,0,1,0,0,1,1,1,2,0.7502487562189057,0.5562370182321718,0
6760,1,0,0,1,0.04225352112676056,1,0,0,1,0,0,0,0,0,0,1,0,0.3099502487562189,0.019109162243249486,1
6761,1,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,1,1,0.016417910447761173,0.0001269328409877679,0
6762,1,0,0,0,0.47887323943661975,1,0,0,0,0,0,0,1,0,0,0,1,0.3656716417910448,0.22983498730671598,1
6763,1,1,1,1,0.9859154929577465,1,1,0,0,1,1,1,0,1,1,1,2,0.5437810945273633,0.590912762520194,0
6764,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0.5069651741293534,0.00581583198707593,1
6765,0,0,1,1,0.9577464788732395,1,1,2,2,2,2,2,2,2,2,1,2,0.07313432835820895,0.190930071543965,0
6766,1,0,1,1,0.18309859154929578,1,0,2,2,2,2,2,2,2,1,0,1,0.01492537313432835,0.0335275790445419,0
6767,1,0,1,0,0.7887323943661972,1,0,0,1,0,0,1,0,0,0,0,0,0.37263681592039805,0.36381260096930534,0
6768,0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,0,3,0.9875621890547265,0.9983037156704365,0
6769,1,0,0,0,0.6619718309859155,1,0,2,2,2,2,2,2,2,2,0,3,0.01592039800995027,0.10353104084929614,0
6770,0,0,1,1,0.04225352112676056,1,0,1,0,0,0,0,1,0,0,1,1,0.6034825870646767,0.032419801523194104,0
6771,1,0,1,1,0.4225352112676057,1,0,2,2,2,2,2,2,2,0,1,0,0.02388059701492535,0.07884260327717518,0
6772,1,0,0,0,0.5211267605633804,1,0,0,0,0,1,1,0,1,1,1,1,0.4383084577114429,0.2695591968612971,1
6773,1,1,1,0,0.5070422535211268,1,1,1,0,0,0,0,1,1,0,1,0,0.7388059701492539,0.3986383567966768,1
6774,0,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,0,1,0.013930348258706458,9.808446803600236e-05,0
6775,1,1,0,0,0.7887323943661972,1,1,0,0,1,1,0,1,1,2,1,2,0.6119402985074628,0.5099699976921303,0
6776,0,1,1,0,0.8591549295774649,1,0,0,1,0,1,1,1,1,2,1,3,0.6139303482587066,0.5539983844911148,0
6777,1,0,1,0,0.02816901408450704,0,2,0,0,0,0,1,0,0,0,1,0,0.11592039800995027,0.008475651973228712,0
6778,0,0,0,1,1.0,1,0,2,2,2,2,2,2,2,2,1,1,0.01492537313432835,0.17865220401569357,0
6779,1,0,0,1,0.3943661971830986,0,2,0,1,1,1,1,0,0,0,1,1,0.2661691542288558,0.14120124624971156,0
6780,1,0,1,1,0.16901408450704225,1,0,0,0,0,0,0,0,0,0,0,2,0.26417910447761195,0.06235864297253638,0
6781,1,0,0,1,0.02816901408450704,1,0,1,0,0,0,0,0,0,0,0,0,0.5114427860696519,0.0232287099007616,1
6782,0,0,0,0,0.14084507042253522,1,0,0,0,1,0,0,0,0,0,0,0,0.3268656716417911,0.05912185552734828,0
6783,0,0,0,1,0.28169014084507044,0,2,0,1,1,1,1,1,0,2,0,1,0.34726368159203985,0.13436418186014312,0
6784,0,0,0,0,0.25352112676056343,1,1,2,2,2,2,2,2,2,0,0,2,0.06417910447761192,0.05158666051234712,0
6785,1,0,0,0,0.8450704225352113,1,1,1,1,0,1,1,1,1,2,1,3,0.928855721393035,0.7912820216939768,1
6786,0,0,0,0,0.14084507042253522,1,0,0,1,0,0,0,0,0,0,0,3,0.30149253731343284,0.05564274174936536,1
6787,1,0,1,1,0.47887323943661975,1,1,1,0,1,1,1,1,1,0,1,0,0.9124378109452739,0.43429494576505895,0
6788,1,0,0,1,0.33802816901408456,1,0,2,2,2,2,2,2,2,0,0,1,0.0253731343283582,0.05093468728363722,0
6789,0,0,0,0,0.0,1,0,2,2,2,2,2,2,2,0,1,1,0.019402985074626847,0.00016155088852988673,1
6790,0,0,0,0,0.9295774647887325,1,1,2,2,2,2,2,2,2,2,1,2,0.07313432835820895,0.20442534041080088,0
6791,1,0,0,0,0.25352112676056343,0,2,0,0,0,1,0,1,0,0,1,0,0.21293532338308463,0.08245441957073624,1
6792,1,0,0,0,0.7746478873239437,1,1,2,2,2,2,2,2,2,1,0,0,0.0661691542288557,0.15176552042464808,1
6793,1,0,1,1,1.0,1,1,1,1,1,1,0,1,1,2,1,3,0.8970149253731347,0.8941207015924304,0
6794,1,0,0,0,0.5915492957746479,1,0,2,2,2,2,2,2,2,2,0,1,0.012935323383084566,0.09893261020078471,0
6795,0,0,1,1,0.7605633802816901,1,1,1,1,1,0,0,0,0,0,1,0,0.6651741293532338,0.5287502884837296,0
6796,1,0,1,1,0.014084507042253521,1,1,0,1,0,0,0,0,0,0,0,1,0.3825870646766171,0.010933533348719134,1
6797,1,0,0,0,0.36619718309859156,1,0,1,0,0,0,0,0,0,0,1,1,0.5054726368159205,0.2047599815370414,0
6798,0,0,0,0,0.16901408450704225,1,0,1,0,0,0,0,0,0,0,1,1,0.5164179104477613,0.10015001153934922,0
6799,0,0,0,0,0.971830985915493,1,1,1,1,1,1,0,1,1,2,1,1,0.9243781094527365,0.8906935148857607,0
6800,0,0,1,0,0.18309859154929578,1,0,1,1,1,0,1,1,1,1,0,1,0.8726368159203982,0.15348488345257333,1
6801,0,0,1,1,0.25352112676056343,1,1,1,0,0,0,1,0,1,1,1,2,0.7074626865671642,0.19248211400876997,0
6802,0,0,0,0,0.26760563380281693,1,1,1,1,0,0,0,1,0,0,1,2,0.7049751243781095,0.21468382183244872,0
6803,1,0,1,1,0.5915492957746479,1,1,1,1,0,1,1,0,0,1,1,3,0.7263681592039802,0.46099699976921316,0
6804,1,0,1,1,0.056338028169014086,1,0,1,1,0,1,0,0,1,0,1,1,0.7174129353233831,0.047969074544195724,0
6805,0,1,1,0,0.971830985915493,1,1,1,0,1,0,1,1,1,1,1,2,0.8686567164179105,0.8281271636279717,0
6806,0,0,1,0,0.5492957746478874,1,0,2,2,2,2,2,2,2,2,0,1,0.008457711442786066,0.08784906531271638,0
6807,1,0,1,1,0.07042253521126761,1,0,2,2,2,2,2,2,2,2,1,3,0.02139303482587063,0.010246942072467116,0
6808,1,0,0,0,0.5352112676056339,1,0,1,1,0,1,0,1,1,2,1,0,0.8179104477611943,0.43652204015693524,0
6809,1,1,1,0,0.04225352112676056,1,1,1,0,0,0,0,0,0,0,0,0,0.5641791044776121,0.03345257327486731,1
6810,1,0,0,0,0.19718309859154928,0,2,0,0,0,0,1,0,0,0,1,0,0.11393034825870649,0.04840180013847221,1
6811,1,0,1,0,0.0,0,2,0,0,0,1,0,1,1,0,1,0,0.3194029850746269,0.0036406646665128094,1
6812,0,1,0,0,0.619718309859155,1,0,1,1,1,0,1,0,0,0,1,2,0.6711442786069652,0.4337987537502886,0
6813,0,0,1,0,0.8873239436619719,0,2,0,1,0,1,1,0,1,2,0,0,0.2945273631840797,0.3610316178167552,1
6814,0,1,1,0,0.7887323943661972,1,1,1,0,1,1,0,0,1,0,0,3,0.7537313432835823,0.6254500346180476,0
6815,1,0,1,1,1.0,1,1,0,1,1,1,1,0,0,2,0,2,0.5134328358208956,0.5866085852757906,0
6816,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0.5179104477611941,0.005942764828063698,1
6817,1,0,1,0,1.0,1,1,2,2,2,2,2,2,2,2,0,3,0.07562189054726372,0.21387029771520893,0
6818,0,0,0,0,0.02816901408450704,1,0,0,1,1,0,1,0,1,2,0,1,0.5258706467661692,0.02244980383106393,0
6819,1,1,0,0,0.7605633802816901,1,1,1,1,0,0,0,1,1,0,1,0,0.801492537313433,0.6460823909531503,1
6820,0,0,1,0,0.8169014084507042,1,1,1,0,0,1,1,1,0,0,0,0,0.7472636815920398,0.6193976459727673,0
6821,0,0,0,0,0.23943661971830985,1,1,1,0,0,0,1,1,1,0,1,2,0.8119402985074629,0.20287906762058627,1
6822,1,1,1,0,0.4366197183098592,1,0,1,0,0,0,0,0,1,0,1,3,0.6174129353233831,0.2843584121855528,1
6823,0,0,0,0,0.04225352112676056,1,0,0,1,0,0,0,0,0,0,1,2,0.3213930348258706,0.02502307869836142,0
6824,0,1,0,0,0.9154929577464789,1,1,1,0,1,0,0,0,0,0,1,3,0.6189054726368161,0.6006865912762521,1
6825,1,0,0,0,0.36619718309859156,1,1,1,0,0,1,0,0,0,0,1,0,0.627363184079602,0.260096930533118,0
6826,1,0,0,0,0.04225352112676056,1,0,2,2,2,2,2,2,2,0,1,3,0.02437810945273631,0.007494807292868684,0
6827,1,0,1,1,0.8309859154929577,1,0,0,1,1,0,1,1,1,0,1,3,0.6049751243781095,0.5359566120470806,0
6828,0,0,1,1,0.09859154929577466,1,0,2,2,2,2,2,2,2,2,0,1,0.007960199004975134,0.021105469651511655,0
6829,1,0,1,1,0.09859154929577466,1,0,2,2,2,2,2,2,2,2,0,3,0.013432835820895526,0.012254788829909997,0
6830,1,0,0,0,0.47887323943661975,1,0,2,2,2,2,2,2,2,2,1,1,0.019402985074626847,0.07680590814678054,0
6831,1,0,0,0,0.08450704225352114,1,1,1,0,0,0,0,0,1,0,1,0,0.6820895522388061,0.06941495499653821,1
6832,0,0,1,1,0.7323943661971831,1,0,2,2,2,2,2,2,2,2,0,1,0.026368159203980092,0.13007731363951075,0
6833,0,1,0,0,0.23943661971830985,1,1,1,0,1,0,1,1,1,0,1,3,0.8492537313432836,0.20627163627971387,0
6834,0,0,0,0,0.19718309859154928,0,2,0,0,1,0,0,0,1,2,1,1,0.2044776119402985,0.06741287791368569,0
6835,1,0,1,0,0.9295774647887325,1,1,1,0,1,0,0,1,0,1,1,2,0.6980099502487563,0.6669166858989154,0
6836,1,1,1,0,0.07042253521126761,1,0,1,0,1,0,0,0,1,0,1,0,0.656218905472637,0.05773713362566353,1
6837,1,1,0,0,0.07042253521126761,1,0,1,0,0,0,0,1,0,0,1,0,0.6114427860696519,0.05525040387722135,0
6838,1,0,0,0,0.16901408450704225,1,1,1,0,0,0,1,1,1,0,1,1,0.8034825870646768,0.14803831063928,1
6839,0,0,0,0,0.14084507042253522,1,1,1,0,0,1,0,1,1,0,1,0,0.82089552238806,0.12819639972305566,1
6840,1,0,0,1,0.0,1,0,2,2,2,2,2,2,2,0,1,1,0.01044776119402985,5.7696745903531104e-05,0
6841,1,0,0,0,0.056338028169014086,1,0,0,1,0,0,1,0,0,0,1,1,0.373134328358209,0.028634894991922462,0
6842,1,0,0,0,0.16901408450704225,1,0,2,2,2,2,2,2,2,1,1,1,0.016915422885572132,0.027486729748442195,0
6843,0,0,1,0,0.11267605633802817,1,1,1,1,1,1,0,0,0,0,0,2,0.7313432835820897,0.09773828756058162,1
6844,1,0,0,0,0.3943661971830986,1,0,1,0,1,0,1,1,0,0,0,1,0.71044776119403,0.3005827371336257,0
6845,1,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0.27462686567164185,0.0031213939533810305,0
6846,0,0,0,0,0.0,1,1,1,0,0,1,0,0,0,0,1,1,0.609950248756219,0.007010154627279022,1
6847,0,0,1,1,0.23943661971830985,1,0,0,0,0,0,0,1,0,0,0,1,0.37512437810945287,0.12277867528271409,0
6848,0,0,1,0,0.014084507042253521,1,0,0,0,0,1,0,1,1,0,0,3,0.5049751243781095,0.014885760443111015,0
6849,1,0,1,1,0.4084507042253521,1,1,1,0,1,0,1,0,0,0,1,2,0.6497512437810946,0.2944149549965382,0
6850,1,0,0,1,0.9154929577464789,1,1,0,1,1,0,1,0,0,2,0,2,0.47213930348258715,0.5031271636279715,0
6851,1,0,1,1,0.5211267605633804,1,1,1,0,0,1,1,1,0,2,1,2,0.7626865671641794,0.4151223171013156,0
6852,1,0,1,1,0.6056338028169015,1,0,0,0,1,1,1,0,0,0,1,1,0.4343283582089553,0.3352469420724672,0
6853,0,0,0,0,0.7464788732394366,1,1,1,0,1,1,1,1,1,0,0,0,0.9238805970149254,0.6919051465497348,1
6854,1,0,0,0,0.014084507042253521,1,0,2,2,2,2,2,2,2,0,0,1,0.017412935323383064,0.0016039695361181635,0
6855,0,0,0,0,0.5774647887323944,1,0,0,1,1,0,1,0,1,1,1,1,0.492039800995025,0.33042349411493194,0
6856,0,0,1,1,0.8028169014084507,1,1,2,2,2,2,2,2,2,2,0,3,0.06865671641791045,0.1720632356335103,0
6857,1,0,1,1,0.8028169014084507,1,0,1,0,1,0,0,1,1,0,1,0,0.7422885572139304,0.609998846065082,0
6858,0,0,1,1,0.33802816901408456,1,1,1,0,0,1,0,0,1,0,1,0,0.7049751243781095,0.2711285483498731,1
6859,0,0,0,0,0.9859154929577465,1,1,1,1,1,1,1,1,1,2,0,1,0.9258706467661694,0.9193514885760445,0
6860,0,0,0,0,0.5070422535211268,1,1,1,0,1,1,0,1,1,0,1,2,0.8323383084577117,0.4069409185321949,1
6861,0,0,1,1,0.18309859154929578,1,1,1,0,0,0,1,1,0,0,1,0,0.7303482587064678,0.14795753519501503,1
6862,0,1,0,0,0.04225352112676056,1,1,1,0,0,1,0,0,1,0,1,0,0.7024875621890547,0.04080890837756752,1
6863,0,0,1,0,0.6619718309859155,1,1,0,1,0,0,1,0,0,1,1,2,0.42139303482587076,0.3423090237710594,0
6864,0,1,0,0,0.02816901408450704,0,2,0,0,0,0,0,0,0,0,0,0,0.0701492537313433,0.006802446342026311,1
6865,0,0,1,0,0.09859154929577466,1,0,0,1,0,0,1,0,1,2,0,1,0.4701492537313434,0.06295291945534275,0
6866,1,0,0,0,0.0,1,1,1,0,0,0,0,1,1,0,1,0,0.7681592039800997,0.008844911147011312,1
6867,1,0,0,0,0.9295774647887325,1,0,2,2,2,2,2,2,2,2,0,2,0.016915422885572132,0.14919801523194096,0
6868,1,0,0,0,0.16901408450704225,1,0,1,0,0,0,0,1,1,0,1,0,0.7248756218905473,0.12888299099930767,1
6869,0,0,1,1,0.619718309859155,1,0,0,0,1,0,1,0,0,1,1,3,0.3572139303482587,0.2655204246480499,1
6870,1,0,0,0,0.676056338028169,1,1,1,0,0,0,0,0,0,0,1,2,0.5606965174129354,0.42713477959843077,0
6871,0,0,1,0,0.7183098591549296,1,1,1,0,1,1,0,1,0,0,0,2,0.7597014925373136,0.57777521347796,0
6872,0,0,1,0,0.8732394366197184,1,0,1,1,0,1,0,0,0,1,1,3,0.6258706467661693,0.6007039003000232,0
6873,0,0,1,1,0.943661971830986,1,1,0,1,1,1,1,1,1,2,1,2,0.7044776119402986,0.711631663974152,0
6874,0,0,1,0,0.4225352112676057,1,0,0,0,0,0,1,0,0,0,1,1,0.3079601990049752,0.17075351950150014,0
6875,0,0,1,0,0.8873239436619719,1,0,2,2,2,2,2,2,2,2,0,3,0.011940298507462675,0.13729517655204249,0
6876,0,0,1,0,0.8591549295774649,1,0,1,1,0,1,1,1,1,1,1,0,0.8562189054726369,0.7610027694438035,0
6877,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,2,0.5119402985074628,0.005873528732979462,1
6878,0,0,0,0,0.07042253521126761,1,0,1,0,0,0,0,1,1,0,1,0,0.7089552238805971,0.06398569120701594,1
6879,0,0,1,0,0.28169014084507044,1,0,1,0,0,0,1,1,0,0,1,0,0.6746268656716419,0.20771982460189253,0
6880,0,0,1,1,1.0,1,1,2,2,2,2,2,2,2,2,0,2,0.06915422885572138,0.2040791599353797,0
6881,0,0,1,1,0.4366197183098592,0,2,0,1,1,0,0,0,0,0,1,0,0.1681592039800995,0.11911493191783987,0
6882,0,1,0,0,0.9859154929577465,1,1,1,1,1,0,1,1,0,1,1,3,0.8099502487562191,0.826500115393492,0
6883,0,0,0,1,0.46478873239436624,1,0,1,1,1,1,0,1,1,0,1,2,0.8666666666666668,0.42347103623355653,0
6884,1,0,1,0,0.02816901408450704,0,2,0,0,0,0,0,0,1,0,1,0,0.1681592039800995,0.009341103161781677,1
6885,1,0,0,1,0.15492957746478872,1,1,1,0,0,0,0,0,0,0,1,3,0.5522388059701493,0.09838449111470117,1
6886,0,1,0,0,0.09859154929577466,1,1,1,0,0,1,0,1,1,0,0,0,0.8268656716417911,0.08789522270943921,1
6887,0,0,1,1,0.47887323943661975,1,1,2,2,2,2,2,2,2,2,0,2,0.060199004975124384,0.09263789522270946,0
6888,0,0,1,1,0.02816901408450704,1,0,1,0,0,0,0,1,0,0,1,0,0.6213930348258707,0.025461573967228254,0
6889,1,0,0,0,0.02816901408450704,1,0,1,0,0,1,1,1,0,0,1,1,0.7124378109452737,0.026038541426263564,0
6890,1,0,0,0,0.7323943661971831,1,0,0,0,0,1,0,0,1,1,1,0,0.4263681592039802,0.3853104084929611,0
6891,0,0,1,0,0.04225352112676056,0,2,0,1,0,0,0,0,0,0,1,0,0.1074626865671642,0.012785598892222482,0
6892,0,0,1,1,0.6619718309859155,1,0,1,1,0,1,0,1,1,1,1,2,0.8104477611940301,0.5721670897761367,0
6893,0,0,1,1,0.07042253521126761,1,0,0,1,1,0,0,0,0,0,0,3,0.3746268656716418,0.039989614585737375,1
6894,1,1,1,0,0.02816901408450704,1,1,1,0,1,1,0,1,1,0,1,0,0.8721393034825874,0.03644703438726057,1
6895,1,0,1,1,0.7464788732394366,0,2,0,0,0,1,1,0,1,2,0,3,0.27611940298507465,0.2775501961689361,0
6896,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0.25572139303482594,0.0029021463189476122,1
6897,1,0,0,0,0.8591549295774649,1,0,0,0,1,1,1,1,1,0,1,2,0.6184079601990051,0.5726228940687746,0
6898,1,0,1,1,0.295774647887324,1,0,1,0,1,1,0,1,1,1,1,1,0.8139303482587066,0.23903184860373883,0
6899,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,2,0.26716417910447765,0.003034848834525734,1
6900,1,1,0,0,0.7042253521126761,1,0,1,0,0,1,0,1,1,1,1,2,0.7537313432835823,0.5639222247865221,0
6901,0,0,0,0,0.4084507042253521,1,1,0,0,1,1,0,1,0,1,1,3,0.5044776119402986,0.23308331410108477,0
6902,0,1,1,0,0.7746478873239437,1,1,0,1,1,1,1,0,0,1,1,3,0.4995024875621892,0.46102007846757453,0
6903,1,0,1,0,0.47887323943661975,1,1,0,0,1,0,1,1,0,1,1,0,0.5049751243781095,0.27958689129933073,0
6904,0,1,0,0,0.8873239436619719,0,2,0,0,1,0,1,1,0,0,1,0,0.254726368159204,0.31527809831525505,0
6905,1,0,0,1,0.4084507042253521,0,2,0,0,0,0,0,1,1,0,1,0,0.2611940298507463,0.14874221093930307,0
6906,0,0,1,1,0.33802816901408456,1,0,2,2,2,2,2,2,2,2,1,1,0.004477611940298499,0.04210131548580661,0
6907,0,0,0,0,0.5633802816901409,1,0,1,0,0,0,0,0,0,0,0,2,0.5174129353233832,0.3287849065312717,1
6908,1,0,0,1,0.11267605633802817,1,0,0,0,0,0,0,1,0,0,0,0,0.3691542288557214,0.049728825294253425,1
6909,0,0,1,0,0.0,1,0,0,1,1,0,0,0,0,0,1,1,0.3512437810945274,0.004009923840295408,0
6910,1,0,0,1,0.971830985915493,1,1,1,1,1,1,1,1,1,2,1,0,0.9587064676616918,0.9074198015231943,0
6911,0,0,1,1,0.7887323943661972,1,0,2,2,2,2,2,2,2,2,1,2,0.018407960199004984,0.12334410339256871,0
6912,1,0,0,0,0.11267605633802817,1,1,1,0,0,0,0,1,0,0,1,0,0.6691542288557215,0.0891876298176783,0
6913,0,0,1,1,0.9577464788732395,1,1,1,0,1,1,1,1,1,1,1,2,0.9004975124378111,0.862479806138934,0
6914,1,1,1,0,0.5915492957746479,1,1,1,0,1,1,0,1,1,0,1,0,0.8432835820895525,0.5072120932379415,1
6915,0,0,1,0,1.0,1,1,1,0,0,1,0,1,1,2,1,0,0.792039800995025,0.7872720978536814,0
6916,1,0,0,1,0.6056338028169015,1,0,2,2,2,2,2,2,2,2,0,2,0.012935323383084566,0.09244749596122781,0
6917,0,0,1,0,1.0,1,1,1,1,1,0,0,0,0,2,1,2,0.654726368159204,0.6962208631433189,0
6918,0,0,1,0,0.4507042253521127,1,0,1,1,0,1,1,1,1,1,1,0,0.8507462686567165,0.38567389799215335,1
6919,1,0,0,0,0.7464788732394366,1,1,1,0,0,1,0,0,1,0,0,3,0.7079601990049753,0.5597392107085162,0
6920,1,0,0,1,0.36619718309859156,1,0,2,2,2,2,2,2,2,2,0,3,0.01442786069651739,0.05660050773136397,0
6921,1,0,0,0,0.7464788732394366,1,1,1,0,1,0,0,0,0,0,1,2,0.6129353233830847,0.49497461343180255,0
6922,1,0,0,0,0.02816901408450704,1,0,1,0,1,0,0,0,0,0,0,3,0.5592039800995026,0.023344103392568663,0
6923,0,0,1,0,0.7323943661971831,1,1,0,1,1,1,0,0,1,1,0,2,0.5557213930348259,0.440243480267713,0
6924,1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0.5084577114427861,0.005833141010846988,1
6925,1,0,1,0,0.19718309859154928,1,0,2,2,2,2,2,2,2,1,0,1,0.005472636815920391,0.0318659127625202,0
